run,k,affected_fraction,completion_time_s
145,8,0.0,0.021500000000000102
146,1,0.0,0.021500000000000102
146,2,0.0,0.021500000000000102
146,4,0.0,0.021500000000000102
146,8,0.0,0.021500000000000102
147,1,0.0,0.021500000000000102
147,2,0.0,0.021500000000000102
147,4,0.0,0.021500000000000102
147,8,0.0,0.021500000000000102
148,1,0.0,0.021500000000000102
148,2,0.0,0.021500000000000102
148,4,0.0,0.021500000000000102
148,8,0.0,0.021500000000000102
149,1,0.0,0.021500000000000102
149,2,0.0,0.021500000000000102
149,4,0.0,0.021500000000000102
149,8,0.0,0.021500000000000102
150,1,0.0,0.04295000000000072
150,2,0.0,0.021500000000000102
150,4,0.0,0.021500000000000102
150,8,0.0,0.021500000000000102
151,1,0.0,0.04295000000000072
151,2,0.0,0.021500000000000102
151,4,0.0,0.021500000000000102
151,8,0.0,0.021500000000000102
152,1,0.0,0.021500000000000102
152,2,0.0,0.021500000000000102
152,4,0.0,0.021500000000000102
152,8,0.0,0.021500000000000102
153,1,0.0,0.021500000000000102
153,2,0.0,0.021500000000000102
153,4,0.0,0.021500000000000102
153,8,0.0,0.021500000000000102
154,1,0.0,0.04295000000000072
154,2,0.0,0.021500000000000102
154,4,0.0,0.021500000000000102
154,8,0.0,0.021500000000000102
155,1,0.0,0.021500000000000102
155,2,0.0,0.021500000000000102
155,4,0.0,0.021500000000000102
155,8,0.0,0.021500000000000102
156,1,0.0,0.04295000000000072
156,2,0.0,0.021500000000000102
156,4,0.0,0.021500000000000102
156,8,0.0,0.021500000000000102
157,1,0.0,0.021500000000000102
157,2,0.0,0.021500000000000102
157,4,0.0,0.021500000000000102
157,8,0.0,0.02180000000000011
158,1,0.0,0.021500000000000102
158,2,0.0,0.021500000000000102
158,4,0.0,0.021500000000000102
158,8,0.0,0.021500000000000102
159,1,0.0,0.021500000000000102
159,2,0.0,0.021500000000000102
159,4,0.0,0.021500000000000102
159,8,0.0,0.021500000000000102
160,1,0.0,0.021500000000000102
160,2,0.0,0.021500000000000102
160,4,0.0,0.021500000000000102
160,8,0.0,0.021500000000000102
161,1,0.0,0.021500000000000102
161,2,0.0,0.021500000000000102
161,4,0.0,0.021500000000000102
161,8,0.0,0.021500000000000102
162,1,0.0,0.021500000000000102
162,2,0.0,0.021500000000000102
162,4,0.0,0.021500000000000102
162,8,0.0,0.021500000000000102
163,1,0.0,0.021500000000000102
163,2,0.0,0.021500000000000102
163,4,0.0,0.021500000000000102
163,8,0.0,0.021500000000000102
164,1,0.0,0.021500000000000102
164,2,0.0,0.021500000000000102
164,4,0.0,0.021500000000000102
164,8,0.0,0.021500000000000102
165,1,0.0,0.021500000000000102
165,2,0.0,0.021500000000000102
165,4,0.0,0.021500000000000102
165,8,0.0,0.021500000000000102
166,1,0.0,0.021500000000000102
166,2,0.0,0.021500000000000102
166,4,0.0,0.021500000000000102
166,8,0.0,0.021500000000000102
167,1,0.0,0.021500000000000102
167,2,0.0,0.021500000000000102
167,4,0.0,0.021500000000000102
167,8,0.0,0.021500000000000102
168,1,0.0,0.021500000000000102
168,2,0.0,0.021500000000000102
168,4,0.0,0.021500000000000102
168,8,0.0,0.021500000000000102
169,1,0.0,0.04295000000000072
169,2,0.0,0.021500000000000102
169,4,0.0,0.021500000000000102
169,8,0.0,0.021500000000000102
170,1,0.0,0.021500000000000102
170,2,0.0,0.021500000000000102
170,4,0.0,0.021500000000000102
170,8,0.0,0.021500000000000102
171,1,0.0,0.021500000000000102
171,2,0.0,0.021500000000000102
171,4,0.0,0.021500000000000102
171,8,0.0,0.021500000000000102
172,1,0.0,0.04295000000000072
172,2,0.0,0.021500000000000102
172,4,0.0,0.021500000000000102
172,8,0.0,0.021500000000000102
173,1,0.0,0.04295000000000072
173,2,0.0,0.021500000000000102
173,4,0.0,0.021500000000000102
173,8,0.0,0.021500000000000102
174,1,0.0,0.021500000000000102
174,2,0.0,0.021500000000000102
174,4,0.0,0.021500000000000102
174,8,0.0,0.021500000000000102
175,1,0.0,0.03575000000000051
175,2,0.0,0.028650000000000307
175,4,0.0,0.023450000000000158
175,8,0.0,0.02175000000000011
176,1,0.0,0.021500000000000102
176,2,0.0,0.021500000000000102
176,4,0.0,0.021500000000000102
176,8,0.0,0.021500000000000102
177,1,0.0,0.04295000000000072
177,2,0.0,0.021500000000000102
177,4,0.0,0.021500000000000102
177,8,0.0,0.021500000000000102
178,1,0.0,0.021500000000000102
178,2,0.0,0.021500000000000102
178,4,0.0,0.021500000000000102
178,8,0.0,0.021500000000000102
179,1,0.0,0.04295000000000072
179,2,0.0,0.021500000000000102
179,4,0.0,0.021500000000000102
179,8,0.0,0.021500000000000102
180,1,0.0,0.04295000000000072
180,2,0.0,0.021500000000000102
180,4,0.0,0.021500000000000102
180,8,0.0,0.021500000000000102
181,1,0.0,0.04295000000000072
181,2,0.0,0.03225000000000041
181,4,0.0,0.026850000000000256
181,8,0.0,0.021500000000000102
182,1,0.0,0.04295000000000072
182,2,0.0,0.03225000000000041
182,4,0.0,0.021500000000000102
182,8,0.0,0.021500000000000102
183,1,0.0,0.021500000000000102
183,2,0.0,0.021500000000000102
183,4,0.0,0.021500000000000102
183,8,0.0,0.021500000000000102
184,1,0.0,0.021500000000000102
184,2,0.0,0.021500000000000102
184,4,0.0,0.021500000000000102
184,8,0.0,0.021500000000000102
185,1,0.0,0.04295000000000072
185,2,0.0,0.03225000000000041
185,4,0.0,0.021500000000000102
185,8,0.0,0.021500000000000102
186,1,0.0,0.021500000000000102
186,2,0.0,0.021500000000000102
186,4,0.0,0.021500000000000102
186,8,0.0,0.021500000000000102
187,1,0.0,0.04295000000000072
187,2,0.0,0.021500000000000102
187,4,0.0,0.021500000000000102
187,8,0.0,0.021500000000000102
188,1,0.0,0.021500000000000102
188,2,0.0,0.021500000000000102
188,4,0.0,0.021500000000000102
188,8,0.0,0.021500000000000102
189,1,0.0,0.021500000000000102
189,2,0.0,0.03225000000000041
189,4,0.0,0.026850000000000256
189,8,0.0,0.021500000000000102
190,1,0.0,0.021500000000000102
190,2,0.0,0.021500000000000102
190,4,0.0,0.021500000000000102
190,8,0.0,0.021500000000000102
191,1,0.0,0.021500000000000102
191,2,0.0,0.021500000000000102
191,4,0.0,0.021500000000000102
191,8,0.0,0.021500000000000102
192,1,0.0,0.021500000000000102
192,2,0.0,0.021500000000000102
192,4,0.0,0.021500000000000102
192,8,0.0,0.021500000000000102
193,1,0.0,0.021500000000000102
193,2,0.0,0.021500000000000102
193,4,0.0,0.021500000000000102
193,8,0.0,0.021500000000000102
194,1,0.0,0.021500000000000102
194,2,0.0,0.021500000000000102
194,4,0.0,0.021500000000000102
194,8,0.0,0.021500000000000102
195,1,0.0,0.021500000000000102
195,2,0.0,0.021500000000000102
195,4,0.0,0.023950000000000173
195,8,0.0,0.025500000000000217
196,1,0.0,0.021500000000000102
196,2,0.0,0.021500000000000102
196,4,0.0,0.021500000000000102
196,8,0.0,0.021500000000000102
197,1,0.0,0.021500000000000102
197,2,0.0,0.021500000000000102
197,4,0.0,0.021500000000000102
197,8,0.0,0.021500000000000102
198,1,0.0,0.04295000000000072
198,2,0.0,0.021500000000000102
198,4,0.0,0.021500000000000102
198,8,0.0,0.021500000000000102
199,1,0.0,0.021500000000000102
199,2,0.0,0.021500000000000102
199,4,0.0,0.021650000000000107
199,8,0.0,0.021550000000000104
200,1,0.0,0.04295000000000072
200,2,0.0,0.021500000000000102
200,4,0.0,0.021500000000000102
200,8,0.0,0.021500000000000102
201,1,0.0,0.021500000000000102
201,2,0.0,0.021500000000000102
201,4,0.0,0.021500000000000102
201,8,0.0,0.021500000000000102
202,1,0.0,0.04295000000000072
202,2,0.0,0.03225000000000041
202,4,0.0,0.021500000000000102
202,8,0.0,0.021500000000000102
203,1,0.0,0.021500000000000102
203,2,0.0,0.021500000000000102
203,4,0.0,0.021500000000000102
203,8,0.0,0.021500000000000102
