policy,seed,k,t
random,66,8,0.11164999999999586
random,67,1,0.39214999999996497
random,67,8,0.13189999999999363
random,52,1,0.3873999999999655
random,52,8,0.155749999999991
random,53,1,0.35774999999996876
random,53,8,0.12209999999999471
random,54,1,0.38794999999996543
random,54,8,0.11154999999999587
random,55,1,0.41699999999996223
random,55,8,0.11604999999999538
random,76,1,0.3955499999999646
random,76,8,0.1095499999999961
random,77,1,0.4048499999999636
random,77,8,0.1249999999999944
random,78,1,0.4238499999999615
random,78,8,0.12539999999999435
random,79,1,0.33159999999997164
random,79,8,0.1212999999999948
random,72,1,0.44229999999995945
random,72,8,0.09459999999999774
random,73,1,0.44774999999995885
random,73,8,0.11704999999999527
random,74,1,0.44939999999995867
random,74,8,0.09194999999999803
random,75,1,0.45779999999995774
random,75,8,0.10919999999999613
random,60,1,0.4500999999999586
random,60,8,0.10739999999999633
random,61,1,0.4246999999999614
random,61,8,0.15004999999999163
random,62,1,0.41129999999996286
random,62,8,0.14199999999999252
random,63,1,0.46219999999995726
random,63,8,0.10959999999999609
random,80,1,0.32164999999997274
random,80,8,0.09809999999999736
random,81,1,0.3054499999999745
random,81,8,0.08984999999999826
random,82,1,0.3385499999999709
random,82,8,0.1386499999999929
random,83,1,0.32139999999997276
random,83,8,0.08894999999999836
random,88,1,0.41409999999996255
random,88,8,0.12114999999999482
random,89,1,0.3356999999999712
random,89,8,0.0967999999999975
random,90,1,0.40304999999996377
random,90,8,0.10749999999999632
random,91,1,0.41324999999996265
random,91,8,0.09204999999999802
random,84,1,0.39949999999996416
random,84,8,0.10064999999999708
random,85,1,0.4146999999999625
random,85,8,0.09094999999999814
random,86,1,0.35959999999996856
random,86,8,0.08199999999999913
random,87,1,0.4442999999999592
random,87,8,0.09749999999999742
random,92,1,0.42584999999996126
random,92,8,0.10344999999999677
random,93,1,0.3628999999999682
random,93,8,0.11144999999999589
random,94,1,0.3308999999999717
random,94,8,0.12234999999999469
random,95,1,0.3854999999999657
random,95,8,0.10249999999999687
random,112,1,0.3164499999999733
random,112,8,0.10939999999999611
random,113,1,0.3992999999999642
random,113,8,0.10979999999999607
random,114,1,0.31049999999997396
random,114,8,0.14099999999999263
random,115,1,0.44054999999995964
random,115,8,0.09699999999999748
random,96,1,0.4228999999999616
random,96,8,0.12409999999999449
random,97,1,0.39499999999996466
random,97,8,0.10849999999999621
random,98,1,0.40404999999996366
random,98,8,0.11449999999999555
random,99,1,0.38789999999996544
random,99,8,0.12214999999999471
random,108,1,0.33699999999997104
random,108,8,0.11434999999999557
random,109,1,0.40149999999996394
random,109,8,0.1095499999999961
random,110,1,0.3303499999999718
random,110,8,0.10689999999999639
random,111,1,0.3230999999999726
random,111,8,0.14924999999999172
random,100,1,0.38864999999996536
random,100,8,0.10869999999999619
random,101,1,0.42679999999996115
random,101,8,0.10974999999999607
random,102,1,0.5522999999999474
random,102,8,0.0994999999999972
random,103,1,0.3871499999999655
random,103,8,0.11524999999999547
random,120,1,0.3791499999999664
random,120,8,0.110399999999996
random,121,1,0.4398999999999597
random,121,8,0.0850499999999988
random,122,1,0.364649999999968
random,122,8,0.10739999999999633
random,123,1,0.45869999999995764
random,123,8,0.11969999999999498
random,104,1,0.4352999999999602
random,104,8,0.1258999999999943
random,105,1,0.4265999999999612
random,105,8,0.11014999999999603
random,106,1,0.39859999999996426
random,106,8,0.11364999999999564
random,107,1,0.4162999999999623
random,107,8,0.12029999999999491
random,144,1,0.3256999999999723
random,144,8,0.09604999999999758
random,145,1,0.3176499999999732
random,145,8,0.13254999999999356
random,146,1,0.4226999999999616
random,146,8,0.1258499999999943
random,147,1,0.35794999999996874
random,147,8,0.10904999999999615
random,140,1,0.40039999999996406
random,140,8,0.09444999999999776
random,141,1,0.3112499999999739
random,141,8,0.110349999999996
random,142,1,0.35309999999996927
random,142,8,0.1058999999999965
random,143,1,0.4664999999999568
random,143,8,0.11794999999999517
random,124,1,0.45934999999995757
random,124,8,0.10394999999999671
random,125,1,0.4671499999999567
random,125,8,0.11974999999999497
random,126,1,0.3475499999999699
random,126,8,0.10289999999999683
random,127,1,0.3765999999999667
random,127,8,0.11834999999999513
random,116,1,0.4326499999999605
random,116,8,0.10144999999999699
random,117,1,0.4155499999999624
random,117,8,0.10874999999999618
random,118,1,0.45874999999995764
random,118,8,0.10024999999999712
random,119,1,0.4525499999999583
random,119,8,0.12099999999999483
random,156,1,0.3607999999999684
random,156,8,0.11369999999999564
random,157,1,0.40404999999996366
random,157,8,0.13284999999999353
random,158,1,0.3266499999999722
random,158,8,0.12564999999999432
random,159,1,0.3203499999999729
random,159,8,0.10694999999999638
random,128,1,0.43299999999996047
random,128,8,0.1031499999999968
random,129,1,0.373899999999967
random,129,8,0.11834999999999513
random,130,1,0.3956999999999646
random,130,8,0.11864999999999509
random,131,1,0.5324499999999496
random,131,8,0.11884999999999507
random,132,1,0.4480999999999588
random,132,8,0.1322999999999936
random,133,1,0.4082499999999632
random,133,8,0.12394999999999451
random,134,1,0.47879999999995543
random,134,8,0.11304999999999571
random,135,1,0.4147999999999625
random,135,8,0.10079999999999706
random,152,1,0.32704999999997214
random,152,8,0.10104999999999703
random,153,1,0.3291999999999719
random,153,8,0.10904999999999615
random,154,1,0.31604999999997335
random,154,8,0.09239999999999798
random,155,1,0.6759999999999338
random,155,8,0.15054999999999158
random,148,1,0.4237499999999615
random,148,8,0.11359999999999565
random,149,1,0.4310999999999607
random,149,8,0.11504999999999549
random,150,1,0.43299999999996047
random,150,8,0.1303499999999938
random,151,1,0.4669999999999567
random,151,8,0.09984999999999716
random,136,1,0.46674999999995676
random,136,8,0.10444999999999666
random,137,1,0.6959499999999316
random,137,8,0.10789999999999628
random,138,1,0.4425499999999594
random,138,8,0.10704999999999637
random,139,1,0.3538499999999692
random,139,8,0.12289999999999462
random,160,1,0.31774999999997317
random,160,8,0.10614999999999647
random,161,1,0.38309999999996597
random,161,8,0.11814999999999515
random,162,1,0.29719999999997543
random,162,8,0.0777499999999996
random,163,1,0.4199499999999619
random,163,8,0.11929999999999502
random,164,1,0.3256499999999723
random,164,8,0.10479999999999662
random,165,1,0.39954999999996416
random,165,8,0.1266499999999942
random,166,1,0.3619999999999683
random,166,8,0.1076499999999963
random,167,1,0.4290999999999609
random,167,8,0.13434999999999336
random,168,1,0.3853999999999657
random,168,8,0.12464999999999443
random,169,1,0.4197999999999619
random,169,8,0.1067499999999964
random,170,1,0.4662999999999568
random,170,8,0.11829999999999513
random,171,1,0.4997499999999531
random,171,8,0.1320999999999936
random,196,1,0.43849999999995987
random,196,8,0.09539999999999765
random,197,1,0.3181499999999731
random,197,8,0.10554999999999654
random,198,1,0.39769999999996436
random,198,8,0.10559999999999653
random,199,1,0.30799999999997424
random,199,8,0.11104999999999593
random,172,1,0.455249999999958
random,172,8,0.09604999999999758
random,173,1,0.4036999999999637
random,173,8,0.1212499999999948
random,174,1,0.40414999999996365
random,174,8,0.10919999999999613
random,175,1,0.3892999999999653
random,175,8,0.13694999999999308
random,184,1,0.30604999999997445
random,184,8,0.11599999999999538
random,185,1,0.4418999999999595
random,185,8,0.10464999999999663
random,186,1,0.42029999999996187
random,186,8,0.12144999999999478
random,187,1,0.4579999999999577
random,187,8,0.09299999999999792
random,180,1,0.43419999999996034
random,180,8,0.14839999999999182
random,181,1,0.4354999999999602
random,181,8,0.11629999999999535
random,182,1,0.3355999999999712
random,182,8,0.10524999999999657
random,183,1,0.4934499999999538
random,183,8,0.09619999999999757
random,192,1,0.42244999999996163
random,192,8,0.11594999999999539
random,193,1,0.30869999999997416
random,193,8,0.10459999999999664
random,194,1,0.4147499999999625
random,194,8,0.15504999999999108
random,195,1,0.4356499999999602
random,195,8,0.11204999999999582
random,176,1,0.4591999999999576
random,176,8,0.14204999999999252
random,177,1,0.3818499999999661
random,177,8,0.12564999999999432
random,178,1,0.4271499999999611
random,178,8,0.11294999999999572
random,179,1,0.4843999999999548
random,179,8,0.10759999999999631
random,208,1,0.40239999999996384
random,208,8,0.11149999999999588
random,209,1,0.35764999999996877
random,209,8,0.08514999999999878
random,210,1,0.3382999999999709
random,210,8,0.11159999999999587
random,211,1,0.46854999999995656
random,211,8,0.12724999999999415
random,188,1,0.4382999999999599
random,188,8,0.10714999999999636
random,189,1,0.3292999999999719
random,189,8,0.11599999999999538
random,190,1,0.491799999999954
random,190,8,0.11264999999999575
random,191,1,0.47839999999995547
random,191,8,0.11869999999999509
random,200,1,0.4134999999999626
random,200,8,0.10984999999999606
random,201,1,0.4052999999999635
random,201,8,0.128549999999994
random,202,1,0.519599999999951
random,202,8,0.10359999999999675
random,203,1,0.33589999999997117
random,203,8,0.09744999999999743
random,216,1,0.4036999999999637
random,216,8,0.10274999999999684
random,217,1,0.39704999999996443
random,217,8,0.1330999999999935
random,218,1,0.3185499999999731
random,218,8,0.11029999999999601
random,219,1,0.4361999999999601
random,219,8,0.09244999999999798
random,204,1,0.3398999999999707
random,204,8,0.14084999999999265
random,205,1,0.4110499999999629
random,205,8,0.137749999999993
random,206,1,0.4055999999999635
random,206,8,0.128549999999994
random,207,1,0.43214999999996057
random,207,8,0.15414999999999118
random,212,1,0.3807499999999662
random,212,8,0.10504999999999659
random,213,1,0.41699999999996223
random,213,8,0.13644999999999313
random,214,1,0.4228999999999616
random,214,8,0.0822499999999991
random,215,1,0.5601999999999465
random,215,8,0.09749999999999742
random,220,1,0.3784499999999665
random,220,8,0.1248999999999944
random,221,1,0.34674999999996997
random,221,8,0.10959999999999609
random,222,1,0.37129999999996727
random,222,8,0.1185499999999951
random,223,1,0.5053499999999526
random,223,8,0.10804999999999626
random,224,1,0.40414999999996365
random,224,8,0.1449999999999922
random,225,1,0.30594999999997446
random,225,8,0.1294499999999939
random,226,1,0.4728499999999561
random,226,8,0.12214999999999471
random,227,1,0.446549999999959
random,227,8,0.10729999999999634
random,228,1,0.4561999999999579
random,228,8,0.0976499999999974
random,229,1,0.4626999999999572
random,229,8,0.11254999999999576
random,230,1,0.41229999999996275
random,230,8,0.14324999999999238
random,231,1,0.4088999999999631
random,231,8,0.12004999999999494
random,236,1,0.3784499999999665
random,236,8,0.10149999999999698
random,237,1,0.4045999999999636
random,237,8,0.11684999999999529
random,238,1,0.382649999999966
random,238,8,0.13284999999999353
random,239,1,0.3881499999999654
random,239,8,0.12444999999999445
random,232,1,0.33969999999997075
random,232,8,0.12549999999999434
random,233,1,0.46849999999995656
random,233,8,0.14384999999999232
random,234,1,0.4508499999999585
random,234,8,0.1304999999999938
random,235,1,0.4107999999999629
random,235,8,0.11619999999999536
random,240,1,0.34229999999997046
random,240,8,0.11179999999999585
random,241,1,0.3407999999999706
random,241,8,0.09934999999999722
random,242,1,0.30879999999997415
random,242,8,0.092249999999998
random,243,1,0.46024999999995747
random,243,8,0.11364999999999564
random,244,1,0.4057499999999635
random,244,8,0.10984999999999606
random,245,1,0.4080999999999632
random,245,8,0.1049999999999966
random,246,1,0.36329999999996815
random,246,8,0.08664999999999862
random,247,1,0.43519999999996023
random,247,8,0.10814999999999625
random,248,1,0.3290499999999719
random,248,8,0.11159999999999587
random,249,1,0.40499999999996356
random,249,8,0.1040499999999967
random,250,1,0.3927499999999649
random,250,8,0.11884999999999507
random,251,1,0.33314999999997147
random,251,8,0.10994999999999605
random,256,1,0.3857499999999657
random,256,8,0.09889999999999727
random,257,1,0.46059999999995743
random,257,8,0.10444999999999666
random,258,1,0.3534999999999692
random,258,8,0.10124999999999701
random,259,1,0.35069999999996954
random,259,8,0.10614999999999647
random,276,1,0.42029999999996187
random,276,8,0.1040999999999967
random,277,1,0.4256499999999613
random,277,8,0.09999999999999715
random,278,1,0.3220999999999727
random,278,8,0.08574999999999872
random,279,1,0.37144999999996725
random,279,8,0.09759999999999741
random,260,1,0.36979999999996743
random,260,8,0.12294999999999462
random,261,1,0.37764999999996657
random,261,8,0.11554999999999543
random,262,1,0.40064999999996403
random,262,8,0.10724999999999635
random,263,1,0.4489499999999587
random,263,8,0.10554999999999654
random,268,1,0.4544499999999581
random,268,8,0.13444999999999335
random,269,1,0.31959999999997296
random,269,8,0.11999999999999494
random,270,1,0.39239999999996494
random,270,8,0.10569999999999652
random,271,1,0.36789999999996764
random,271,8,0.10879999999999618
random,284,1,0.3310499999999717
random,284,8,0.09964999999999719
random,285,1,0.4000499999999641
random,285,8,0.10449999999999665
random,286,1,0.39139999999996505
random,286,8,0.11939999999999501
random,287,1,0.3335999999999714
random,287,8,0.1522499999999914
random,252,1,0.45774999999995775
random,252,8,0.1140499999999956
random,253,1,0.39149999999996504
random,253,8,0.13064999999999377
random,254,1,0.46149999999995733
random,254,8,0.1148999999999955
random,255,1,0.40849999999996317
random,255,8,0.1077499999999963
random,280,1,0.3254499999999723
random,280,8,0.11884999999999507
random,281,1,0.40699999999996334
random,281,8,0.11164999999999586
random,282,1,0.39049999999996515
random,282,8,0.110449999999996
random,283,1,0.35689999999996885
random,283,8,0.1148999999999955
random,292,1,0.39404999999996476
random,292,8,0.128649999999994
random,293,1,0.38489999999996577
random,293,8,0.10829999999999623
random,294,1,0.4347499999999603
random,294,8,0.10619999999999646
random,295,1,0.3310999999999717
random,295,8,0.07964999999999939
random,272,1,0.40509999999996354
random,272,8,0.11984999999999496
random,273,1,0.3902499999999652
random,273,8,0.119499999999995
random,274,1,0.3411999999999706
random,274,8,0.12139999999999479
random,275,1,0.47394999999995596
random,275,8,0.12474999999999442
random,288,1,0.410249999999963
random,288,8,0.10434999999999667
random,289,1,0.3884499999999654
random,289,8,0.1185999999999951
random,290,1,0.43689999999996004
random,290,8,0.11424999999999558
random,291,1,0.34074999999997063
random,291,8,0.11574999999999541
random,296,1,0.44244999999995943
random,296,8,0.10259999999999686
random,297,1,0.3219499999999727
random,297,8,0.11874999999999508
random,298,1,0.4816999999999551
random,298,8,0.10849999999999621
random,299,1,0.3562499999999689
random,299,8,0.13639999999999314
random,264,1,0.555349999999947
random,264,8,0.10784999999999628
random,265,1,0.5257999999999503
random,265,8,0.13174999999999365
random,266,1,0.4752999999999558
random,266,8,0.11934999999999502
random,267,1,0.45784999999995774
random,267,8,0.08984999999999826
random,300,1,0.41319999999996265
random,300,8,0.10254999999999687
